report_id,ts_code,institution,target_fiscal_year,eps_value_exact,eps_definition,net_profit_value_exact,pe_value_exact,conservative_information_date
AP201903191307163047,600887.SH,东吴证券,2021,1.40,原文每股收益，未明确注明基本或摊薄定义,8513,20.39,2019-03-19
AP201903221308493064,002179.SZ,东吴证券,2019,1.45,原文每股收益，未明确注明基本或摊薄定义,1148,30.08,2019-03-22
AP201903221308493064,002179.SZ,东吴证券,2020,1.76,原文每股收益，未明确注明基本或摊薄定义,1393,24.79,2019-03-22
AP201903221308493064,002179.SZ,东吴证券,2021,2.09,原文每股收益，未明确注明基本或摊薄定义,1653,20.89,2019-03-22
AP201903251309153559,002831.SZ,东吴证券,2019,1.37,原文每股收益，未明确注明基本或摊薄定义,1205,19.55,2019-03-25
AP201903251309153559,002831.SZ,东吴证券,2020,1.74,原文每股收益，未明确注明基本或摊薄定义,1527,15.43,2019-03-25
AP201903251309153559,002831.SZ,东吴证券,2021,2.19,原文每股收益，未明确注明基本或摊薄定义,1917,12.29,2019-03-25
AP201903261309653053,002463.SZ,东吴证券,2019,0.43,原文每股收益，未明确注明基本或摊薄定义,739,25.41,2019-03-26
AP201903261309653053,002463.SZ,东吴证券,2020,0.56,原文每股收益，未明确注明基本或摊薄定义,969,19.37,2019-03-26
AP201903261309653053,002463.SZ,东吴证券,2021,0.74,原文每股收益，未明确注明基本或摊薄定义,1271,14.77,2019-03-26
AP201903261309654902,000002.SZ,东吴证券,2019,3.99,原文每股收益，未明确注明基本或摊薄定义,,7.05,2019-03-26
AP201903261309654902,000002.SZ,东吴证券,2020,4.82,原文每股收益，未明确注明基本或摊薄定义,,5.84,2019-03-26
AP201903261309654902,000002.SZ,东吴证券,2021,5.78,原文每股收益，未明确注明基本或摊薄定义,,4.87,2019-03-26
AP201903261309672940,600583.SH,东吴证券,2019,0.11,原文每股收益，未明确注明基本或摊薄定义,498,54,2019-03-26
AP201903261309672940,600583.SH,东吴证券,2020,0.20,原文每股收益，未明确注明基本或摊薄定义,886,30,2019-03-26
AP201903261309672940,600583.SH,东吴证券,2021,0.32,原文每股收益，未明确注明基本或摊薄定义,1416,19,2019-03-26
AP201903261309688472,603899.SH,东吴证券,2019,1.09,原文每股收益，未明确注明基本或摊薄定义,1001,31.98,2019-03-26
AP201903261309688472,603899.SH,东吴证券,2020,1.37,原文每股收益，未明确注明基本或摊薄定义,1265,25.32,2019-03-26
AP201903261309688472,603899.SH,东吴证券,2021,1.72,原文每股收益，未明确注明基本或摊薄定义,1583,20.23,2019-03-26
AP201903261309983293,000661.SZ,东吴证券,2019,8.39,原文每股收益，未明确注明基本或摊薄定义,1428,33.95,2019-03-27
AP201903261309983293,000661.SZ,东吴证券,2020,11.46,原文每股收益，未明确注明基本或摊薄定义,1950,24.85,2019-03-27
AP201903261309983293,000661.SZ,东吴证券,2021,15.18,原文每股收益，未明确注明基本或摊薄定义,2583,18.76,2019-03-27
AP201903281310729323,000858.SZ,东吴证券,2019,4.48,原文每股收益，未明确注明基本或摊薄定义,17373,19.66,2019-03-28
AP201903281310729323,000858.SZ,东吴证券,2020,5.49,原文每股收益，未明确注明基本或摊薄定义,21321,16.02,2019-03-28
AP201903281310729323,000858.SZ,东吴证券,2021,6.72,原文每股收益，未明确注明基本或摊薄定义,26104,13.08,2019-03-28
AP201903281310761265,002410.SZ,东吴证券,2019,0.42,原文每股收益，未明确注明基本或摊薄定义,474,64.61,2019-03-28
AP201903281310761265,002410.SZ,东吴证券,2020,0.55,原文每股收益，未明确注明基本或摊薄定义,614,49.83,2019-03-28
AP201903281310761265,002410.SZ,东吴证券,2021,0.77,原文每股收益，未明确注明基本或摊薄定义,870,35.17,2019-03-28
AP201903281310844127,000063.SZ,东吴证券,2019,1.11,原文每股收益，未明确注明基本或摊薄定义,4651,24.04,2019-03-28
AP201903281310844127,000063.SZ,东吴证券,2020,1.76,原文每股收益，未明确注明基本或摊薄定义,7362,15.19,2019-03-28
AP201903281310844127,000063.SZ,东吴证券,2021,2.48,原文每股收益，未明确注明基本或摊薄定义,10418,10.73,2019-03-28
AP201903281310977713,300144.SZ,东吴证券,2019,0.90,原文每股收益，未明确注明基本或摊薄定义,,25.33,2019-03-28
AP201903281310977713,300144.SZ,东吴证券,2020,0.99,原文每股收益，未明确注明基本或摊薄定义,,23.09,2019-03-28
AP201903281310977713,300144.SZ,东吴证券,2021,1.20,原文每股收益，未明确注明基本或摊薄定义,,19.12,2019-03-28
AP201903281311074280,002475.SZ,东吴证券,2018,0.66,原文每股收益，未明确注明基本或摊薄定义,2727,35.18,2019-03-29
AP201903281311074280,002475.SZ,东吴证券,2019,0.93,原文每股收益，未明确注明基本或摊薄定义,3827,25.08,2019-03-29
AP201903281311074280,002475.SZ,东吴证券,2020,1.22,原文每股收益，未明确注明基本或摊薄定义,5016,19.13,2019-03-29
AP201903291311080556,000656.SZ,东吴证券,2019,0.92,原文每股收益，未明确注明基本或摊薄定义,4887,7.66,2019-03-29
AP201903291311080556,000656.SZ,东吴证券,2020,1.11,原文每股收益，未明确注明基本或摊薄定义,5935,6.31,2019-03-29
AP201903291311080556,000656.SZ,东吴证券,2021,1.34,原文每股收益，未明确注明基本或摊薄定义,7181,5.21,2019-03-29
AP201903291311387027,600519.SH,东吴证券,2019,32.98,原文每股收益，未明确注明基本或摊薄定义,41428,24.46,2019-03-29
AP201903291311387027,600519.SH,东吴证券,2020,37.66,原文每股收益，未明确注明基本或摊薄定义,47307,21.42,2019-03-29
AP201903291311387027,600519.SH,东吴证券,2021,42.77,原文每股收益，未明确注明基本或摊薄定义,53731,18.86,2019-03-29
AP201903311312105881,002624.SZ,东吴证券,2018,1.30,原文每股收益，未明确注明基本或摊薄定义,1703,24.55,2019-03-31
AP201903311312105881,002624.SZ,东吴证券,2019,1.72,原文每股收益，未明确注明基本或摊薄定义,2267,18.51,2019-03-31
AP201903311312105881,002624.SZ,东吴证券,2020,1.94,原文每股收益，未明确注明基本或摊薄定义,2551,16.45,2019-03-31
AP201903311312168693,601766.SH,东吴证券,2019,0.43,原文每股收益，未明确注明基本或摊薄定义,12334,21,2019-03-31
AP201903311312168693,601766.SH,东吴证券,2020,0.47,原文每股收益，未明确注明基本或摊薄定义,13443,19,2019-03-31
AP201903311312168693,601766.SH,东吴证券,2021,0.50,原文每股收益，未明确注明基本或摊薄定义,14428,18,2019-03-31
AP201903311312192074,002007.SZ,东吴证券,2019,1.63,原文每股收益，未明确注明基本或摊薄定义,1524,27.63,2019-04-01
AP201903311312192074,002007.SZ,东吴证券,2020,1.98,原文每股收益，未明确注明基本或摊薄定义,1850,22.75,2019-04-01
AP201903311312192074,002007.SZ,东吴证券,2021,2.28,原文每股收益，未明确注明基本或摊薄定义,2129,19.77,2019-04-01
AP201903311312199153,002925.SZ,东吴证券,2019,1.98,原文每股收益，未明确注明基本或摊薄定义,908,28.74,2019-04-01
AP201903311312199153,002925.SZ,东吴证券,2020,2.38,原文每股收益，未明确注明基本或摊薄定义,1093,23.87,2019-04-01
AP201903311312199153,002925.SZ,东吴证券,2021,2.92,原文每股收益，未明确注明基本或摊薄定义,1338,19.50,2019-04-01
AP201904011312207405,300003.SZ,东吴证券,2019,1.14,原文每股收益，未明确注明基本或摊薄定义,2032,23.23,2019-04-01
AP201904011312207405,300003.SZ,东吴证券,2020,1.68,原文每股收益，未明确注明基本或摊薄定义,2989,15.80,2019-04-01
AP201904011312207405,300003.SZ,东吴证券,2021,2.20,原文每股收益，未明确注明基本或摊薄定义,3927,12.02,2019-04-01
AP201904011312212143,600872.SH,东吴证券,2019,0.95,原文每股收益，未明确注明基本或摊薄定义,760,38.33,2019-04-01
AP201904011312212143,600872.SH,东吴证券,2020,1.21,原文每股收益，未明确注明基本或摊薄定义,967,30.15,2019-04-01
AP201904011312212143,600872.SH,东吴证券,2021,1.47,原文每股收益，未明确注明基本或摊薄定义,1171,24.89,2019-04-01
AP201904011312213211,002607.SZ,东吴证券,2018,0.19,原文每股收益，未明确注明基本或摊薄定义,1152,68.95,2019-04-01
AP201904011312213211,002607.SZ,东吴证券,2019,0.26,原文每股收益，未明确注明基本或摊薄定义,1629,48.76,2019-04-01
AP201904011312213211,002607.SZ,东吴证券,2020,0.36,原文每股收益，未明确注明基本或摊薄定义,2249,35.32,2019-04-01
AP201904011312268732,002353.SZ,东吴证券,2018,0.63,原文每股收益，未明确注明基本或摊薄定义,601,38,2019-04-01
AP201904011312268732,002353.SZ,东吴证券,2019,1.07,原文每股收益，未明确注明基本或摊薄定义,1027,22,2019-04-01
AP201904011312268732,002353.SZ,东吴证券,2020,1.50,原文每股收益，未明确注明基本或摊薄定义,1435,16,2019-04-01
AP201904011312376517,600754.SH,东吴证券,2019,1.25,原文每股收益，未明确注明基本或摊薄定义,,22.30,2019-04-01
AP201904011312376517,600754.SH,东吴证券,2020,1.35,原文每股收益，未明确注明基本或摊薄定义,,20.55,2019-04-01
AP201904011312376517,600754.SH,东吴证券,2021,1.46,原文每股收益，未明确注明基本或摊薄定义,,19.03,2019-04-01
AP201904011312376977,603658.SH,东吴证券,2019,1.78,原文每股收益，未明确注明基本或摊薄定义,745.5,37.38,2019-04-01
AP201904011312376977,603658.SH,东吴证券,2020,2.33,原文每股收益，未明确注明基本或摊薄定义,977.1,28.56,2019-04-01
AP201904011312376977,603658.SH,东吴证券,2021,3.03,原文每股收益，未明确注明基本或摊薄定义,1273.7,21.96,2019-04-01
AP201904011313148747,300274.SZ,东吴证券,2019,0.77,原文每股收益，未明确注明基本或摊薄定义,1119,15.76,2019-04-01
AP201904011313148747,300274.SZ,东吴证券,2020,1.00,原文每股收益，未明确注明基本或摊薄定义,1453,12.14,2019-04-01
AP201904011313148747,300274.SZ,东吴证券,2021,1.28,原文每股收益，未明确注明基本或摊薄定义,1861,9.48,2019-04-01
AP201904011313232748,002466.SZ,东吴证券,2019,1.18,原文每股收益，未明确注明基本或摊薄定义,1348,30.99,2019-04-01
AP201904011313232748,002466.SZ,东吴证券,2020,1.90,原文每股收益，未明确注明基本或摊薄定义,2168,19.28,2019-04-01
AP201904011313232748,002466.SZ,东吴证券,2021,2.61,原文每股收益，未明确注明基本或摊薄定义,2976,14.04,2019-04-01
AP201904011313234774,002202.SZ,东吴证券,2019,0.98,原文每股收益，未明确注明基本或摊薄定义,3483,14.86,2019-04-01
AP201904011313234774,002202.SZ,东吴证券,2020,1.20,原文每股收益，未明确注明基本或摊薄定义,4265,12.13,2019-04-01
AP201904011313234774,002202.SZ,东吴证券,2021,1.50,原文每股收益，未明确注明基本或摊薄定义,5349,9.67,2019-04-01
AP201904021313466100,600438.SH,东吴证券,2018,0.53,原文每股收益，未明确注明基本或摊薄定义,2070,25.09,2019-04-02
AP201904021313466100,600438.SH,东吴证券,2019,0.82,原文每股收益，未明确注明基本或摊薄定义,3166,16.41,2019-04-02
AP201904021313466100,600438.SH,东吴证券,2020,1.03,原文每股收益，未明确注明基本或摊薄定义,3980,13.05,2019-04-02
AP201904031314637975,000002.SZ,东吴证券,2019,3.99,原文每股收益，未明确注明基本或摊薄定义,44007,8.02,2019-04-03
AP201904031314637975,000002.SZ,东吴证券,2020,4.81,原文每股收益，未明确注明基本或摊薄定义,53047,6.66,2019-04-03
AP201904031314637975,000002.SZ,东吴证券,2021,5.77,原文每股收益，未明确注明基本或摊薄定义,63686,5.55,2019-04-03
AP201904031314716386,002146.SZ,东吴证券,2019,2.23,原文每股收益，未明确注明基本或摊薄定义,9711,5.18,2019-04-03
AP201904031314716386,002146.SZ,东吴证券,2020,2.86,原文每股收益，未明确注明基本或摊薄定义,12450,4.04,2019-04-03
AP201904031314716386,002146.SZ,东吴证券,2021,3.59,原文每股收益，未明确注明基本或摊薄定义,15607,3.22,2019-04-03
AP201904091317272702,300750.SZ,东吴证券,2018,1.63,原文每股收益，未明确注明基本或摊薄定义,3579,50.46,2019-04-09
AP201904091317272702,300750.SZ,东吴证券,2019,2.05,原文每股收益，未明确注明基本或摊薄定义,4500,40.14,2019-04-09
AP201904091317272702,300750.SZ,东吴证券,2020,2.58,原文每股收益，未明确注明基本或摊薄定义,5667,31.87,2019-04-09
AP201904091317272707,002607.SZ,东吴证券,2019,0.26,原文每股收益，未明确注明基本或摊薄定义,1617,48.70,2019-04-09
AP201904091317272707,002607.SZ,东吴证券,2020,0.37,原文每股收益，未明确注明基本或摊薄定义,2276,34.61,2019-04-09
AP201904091317272707,002607.SZ,东吴证券,2021,0.42,原文每股收益，未明确注明基本或摊薄定义,2601,30.28,2019-04-09
AP201904091317272708,600887.SH,东吴证券,2019,1.18,原文每股收益，未明确注明基本或摊薄定义,7160,24.29,2019-04-09
AP201904091317272708,600887.SH,东吴证券,2020,1.29,原文每股收益，未明确注明基本或摊薄定义,7852,22.16,2019-04-09
AP201904091317272708,600887.SH,东吴证券,2021,1.40,原文每股收益，未明确注明基本或摊薄定义,8513,20.43,2019-04-09
AP201904091317291875,300122.SZ,东吴证券,2019,1.76,原文每股收益，未明确注明基本或摊薄定义,2817,27.24,2019-04-09
AP201904091317291875,300122.SZ,东吴证券,2020,2.33,原文每股收益，未明确注明基本或摊薄定义,3726,20.59,2019-04-09
AP201904091317291875,300122.SZ,东吴证券,2021,3.03,原文每股收益，未明确注明基本或摊薄定义,4855,15.81,2019-04-09
AP201904091317291877,002594.SZ,东吴证券,2019,1.35,原文每股收益，未明确注明基本或摊薄定义,3671,39.90,2019-04-09
AP201904091317291877,002594.SZ,东吴证券,2020,1.68,原文每股收益，未明确注明基本或摊薄定义,4572,32.32,2019-04-09
AP201904091317291877,002594.SZ,东吴证券,2021,2.11,原文每股收益，未明确注明基本或摊薄定义,5765,25.78,2019-04-09
AP201904091317291879,300124.SZ,东吴证券,2018,0.70,原文每股收益，未明确注明基本或摊薄定义,1165,41.15,2019-04-09
AP201904091317291879,300124.SZ,东吴证券,2019,0.83,原文每股收益，未明确注明基本或摊薄定义,1378,34.79,2019-04-09
AP201904091317291879,300124.SZ,东吴证券,2020,1.06,原文每股收益，未明确注明基本或摊薄定义,1767,27.13,2019-04-09
AP201904101317695522,603833.SH,东吴证券,2019,4.49,原文每股收益，未明确注明基本或摊薄定义,1885,26.76,2019-04-10
AP201904101317695522,603833.SH,东吴证券,2020,5.23,原文每股收益，未明确注明基本或摊薄定义,2198,22.94,2019-04-10
AP201904101317695522,603833.SH,东吴证券,2021,6.11,原文每股收益，未明确注明基本或摊薄定义,2569,19.63,2019-04-10
AP201904101317706778,300347.SZ,东吴证券,2018,0.95,原文每股收益，未明确注明基本或摊薄定义,476,70.08,2019-04-10
AP201904101317706778,300347.SZ,东吴证券,2019,1.36,原文每股收益，未明确注明基本或摊薄定义,681,48.99,2019-04-10
AP201904101317706778,300347.SZ,东吴证券,2020,1.90,原文每股收益，未明确注明基本或摊薄定义,949,35.16,2019-04-10
AP201904111318188011,300124.SZ,东吴证券,2018,0.70,原文每股收益，未明确注明基本或摊薄定义,1165,39.41,2019-04-11
AP201904111318188011,300124.SZ,东吴证券,2019,0.83,原文每股收益，未明确注明基本或摊薄定义,1378,33.32,2019-04-11
AP201904111318188011,300124.SZ,东吴证券,2020,1.06,原文每股收益，未明确注明基本或摊薄定义,1767,25.99,2019-04-11
AP201904111318552456,300024.SZ,东吴证券,2019,0.39,原文每股收益，未明确注明基本或摊薄定义,605,48,2019-04-12
