signal_bucket,observation_count,mean_return,median_return,win_rate,standard_deviation,period,outcome,mean_return_bps,median_return_bps,signal
3,5525,7.154643419446686e-06,4.895238866486906e-06,0.5040723981900452,0.00063178063253113,contaminated_retrospective,etf_execution_next_vwap_1m,0.07154643419446687,0.04895238866486906,no_if_primary_alpha_score
4,5587,1.5937389241297692e-05,7.331568493196272e-06,0.5088598532307141,0.0006254917779244821,contaminated_retrospective,etf_execution_next_vwap_1m,0.15937389241297692,0.07331568493196272,no_if_primary_alpha_score
5,5399,2.115807142276806e-05,1.4994310728155824e-05,0.5171328023708094,0.0006005901435737252,contaminated_retrospective,etf_execution_next_vwap_1m,0.2115807142276806,0.14994310728155824,no_if_primary_alpha_score
6,5392,4.665356657432849e-06,1.3957986375601195e-06,0.502040059347181,0.0005962337890666205,contaminated_retrospective,etf_execution_next_vwap_1m,0.04665356657432849,0.013957986375601195,no_if_primary_alpha_score
7,5303,1.7659162074855085e-05,1.9451682410576154e-05,0.5172543843107675,0.0006134494935992994,contaminated_retrospective,etf_execution_next_vwap_1m,0.17659162074855084,0.19451682410576154,no_if_primary_alpha_score
8,5188,1.1482701507857879e-05,1.410780773636322e-05,0.5119506553585197,0.0006163120614797767,contaminated_retrospective,etf_execution_next_vwap_1m,0.11482701507857879,0.1410780773636322,no_if_primary_alpha_score
9,5247,2.311077280823922e-05,1.9954411843770004e-05,0.5180102915951973,0.000637376457764914,contaminated_retrospective,etf_execution_next_vwap_1m,0.2311077280823922,0.19954411843770004,no_if_primary_alpha_score
10,6061,5.4966619924327606e-05,4.505695787160313e-05,0.5311004784688995,0.0006848502488497075,contaminated_retrospective,etf_execution_next_vwap_1m,0.5496661992432761,0.4505695787160313,no_if_primary_alpha_score
1,5835,-0.0019135123006520003,-0.0018499999999999999,0.019194515852613538,0.0008432160164932746,contaminated_retrospective,etf_execution_next_open_1m_net_base,-19.135123006520004,-18.5,no_if_primary_alpha_score
2,5460,-0.0018586493966484996,-0.0018499999999999999,0.016483516483516484,0.0007986436509017095,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.586493966484998,-18.5,no_if_primary_alpha_score
3,5528,-0.001861321295999588,-0.0018499999999999999,0.012662807525325614,0.0007769385835032705,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.61321295999588,-18.5,no_if_primary_alpha_score
4,5589,-0.0018528805660047042,-0.0018499999999999999,0.01288244766505636,0.0007696424671994138,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.52880566004704,-18.5,no_if_primary_alpha_score
5,5403,-0.0018435862872428677,-0.0018499999999999999,0.011660188784008884,0.0007363726631029176,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.435862872428675,-18.5,no_if_primary_alpha_score
6,5395,-0.0018553443276714489,-0.0018499999999999999,0.010936051899907321,0.000735830768533928,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.55344327671449,-18.5,no_if_primary_alpha_score
7,5305,-0.0018309031831774411,-0.0018499999999999999,0.012629594721960414,0.0007579066786807338,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.309031831774412,-18.5,no_if_primary_alpha_score
8,5195,-0.0018405232281911359,-0.0018499999999999999,0.012704523580365737,0.0007612628453638052,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.40523228191136,-18.5,no_if_primary_alpha_score
9,5251,-0.0018294545391840426,-0.0018499999999999999,0.015425633212721387,0.0007839353172922704,contaminated_retrospective,etf_execution_next_open_1m_net_base,-18.294545391840426,-18.5,no_if_primary_alpha_score
10,6068,-0.001766880992497688,-0.0018499999999999999,0.024390243902439025,0.0008495358671669867,contaminated_retrospective,etf_execution_next_open_1m_net_base,-17.66880992497688,-18.5,no_if_primary_alpha_score
1,5835,-0.0025635123006520007,-0.0025,0.006683804627249357,0.0008432160164932747,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.635123006520008,-25.0,no_if_primary_alpha_score
2,5460,-0.0025086493966485,-0.0025,0.0032967032967032967,0.0007986436509017093,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.086493966485,-25.0,no_if_primary_alpha_score
3,5528,-0.0025113212959995885,-0.0025,0.00361794500723589,0.0007769385835032705,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.113212959995884,-25.0,no_if_primary_alpha_score
4,5589,-0.0025028805660047043,-0.0025,0.0028627661477903022,0.0007696424671994137,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.028805660047045,-25.0,no_if_primary_alpha_score
5,5403,-0.002493586287242868,-0.0025,0.0037016472330186935,0.0007363726631029177,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.93586287242868,-25.0,no_if_primary_alpha_score
6,5395,-0.002505344327671449,-0.0025,0.0029657089898053753,0.000735830768533928,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-25.05344327671449,-25.0,no_if_primary_alpha_score
7,5305,-0.002480903183177441,-0.0025,0.002827521206409048,0.0007579066786807336,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.809031831774412,-25.0,no_if_primary_alpha_score
8,5195,-0.0024905232281911363,-0.0025,0.0021174205967276227,0.0007612628453638052,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.905232281911363,-25.0,no_if_primary_alpha_score
9,5251,-0.0024794545391840423,-0.0025,0.003999238240335174,0.0007839353172922693,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.794545391840423,-25.0,no_if_primary_alpha_score
10,6068,-0.002416880992497688,-0.0025,0.00873434410019776,0.0008495358671669867,contaminated_retrospective,etf_execution_next_open_1m_net_stress,-24.16880992497688,-25.0,no_if_primary_alpha_score
1,5772,-0.0001073718505612666,-0.00020296326364921402,0.39656964656964655,0.0010559001073978775,contaminated_retrospective,etf_markout_close_3m,-1.073718505612666,-2.02963263649214,no_if_primary_alpha_score
2,5426,-3.7699231360298696e-05,0.0,0.4242535938075931,0.0009602378950946743,contaminated_retrospective,etf_markout_close_3m,-0.37699231360298696,0.0,no_if_primary_alpha_score
3,5490,-3.56808878007148e-05,0.0,0.43041894353369764,0.0009611960739234884,contaminated_retrospective,etf_markout_close_3m,-0.356808878007148,0.0,no_if_primary_alpha_score
4,5535,-1.5640579270183334e-05,0.0,0.43920505871725385,0.0009471400114525745,contaminated_retrospective,etf_markout_close_3m,-0.15640579270183333,0.0,no_if_primary_alpha_score
5,5352,1.2068565272502326e-05,0.0,0.4400224215246637,0.0009294655355095002,contaminated_retrospective,etf_markout_close_3m,0.12068565272502327,0.0,no_if_primary_alpha_score
6,5344,-1.664070021202391e-06,0.0,0.4496631736526946,0.0009102703512891504,contaminated_retrospective,etf_markout_close_3m,-0.01664070021202391,0.0,no_if_primary_alpha_score
7,5249,1.9960442002055964e-05,0.0,0.45703943608306347,0.0009350542361099382,contaminated_retrospective,etf_markout_close_3m,0.19960442002055964,0.0,no_if_primary_alpha_score
8,5143,3.861708034774069e-05,0.0,0.4726813144079331,0.0009405370557874401,contaminated_retrospective,etf_markout_close_3m,0.3861708034774069,0.0,no_if_primary_alpha_score
9,5197,4.463354224893622e-05,0.0,0.4787377333076775,0.0009724483458903421,contaminated_retrospective,etf_markout_close_3m,0.4463354224893622,0.0,no_if_primary_alpha_score
10,6023,0.00014462255132320336,0.0002044571662236372,0.5097127677237258,0.0010604719426358473,contaminated_retrospective,etf_markout_close_3m,1.4462255132320336,2.044571662236372,no_if_primary_alpha_score
1,5718,-6.655436952066377e-05,0.0,0.4237495627841903,0.0012037659771336473,contaminated_retrospective,etf_execution_next_open_3m,-0.6655436952066377,0.0,no_if_primary_alpha_score
2,5374,-3.395776531243731e-06,0.0,0.4469668775586156,0.0010959360866360398,contaminated_retrospective,etf_execution_next_open_3m,-0.03395776531243731,0.0,no_if_primary_alpha_score
3,5443,-1.875168067706539e-05,0.0,0.4471798640455631,0.0011122365706939968,contaminated_retrospective,etf_execution_next_open_3m,-0.18751680677065388,0.0,no_if_primary_alpha_score
4,5488,1.3751438378451852e-05,0.0,0.4639212827988338,0.001073272502968888,contaminated_retrospective,etf_execution_next_open_3m,0.13751438378451852,0.0,no_if_primary_alpha_score
5,5305,1.8493271089381084e-05,0.0,0.46126295947219603,0.001063151677663291,contaminated_retrospective,etf_execution_next_open_3m,0.18493271089381083,0.0,no_if_primary_alpha_score
6,5292,-2.1307266232409524e-06,0.0,0.4538926681783825,0.0010326352158991285,contaminated_retrospective,etf_execution_next_open_3m,-0.021307266232409524,0.0,no_if_primary_alpha_score
7,5203,7.728952135103595e-07,0.0,0.452239092831059,0.0010606864554658175,contaminated_retrospective,etf_execution_next_open_3m,0.007728952135103595,0.0,no_if_primary_alpha_score
8,5092,1.2870317325558464e-05,0.0,0.46936370777690495,0.001075185816257879,contaminated_retrospective,etf_execution_next_open_3m,0.12870317325558464,0.0,no_if_primary_alpha_score
9,5146,1.889107788898224e-05,0.0,0.4605518849591916,0.0011151424603365794,contaminated_retrospective,etf_execution_next_open_3m,0.1889107788898224,0.0,no_if_primary_alpha_score
10,5972,0.0001083264668411741,0.0,0.49631614199598123,0.0012254785759595256,contaminated_retrospective,etf_execution_next_open_3m,1.0832646684117408,0.0,no_if_primary_alpha_score
1,5718,-1.5167634810792026e-05,-2.000466877277729e-05,0.4898565932144106,0.0011011917699409834,contaminated_retrospective,etf_execution_next_vwap_3m,-0.15167634810792027,-0.2000466877277729,no_if_primary_alpha_score
2,5374,2.1582380327816872e-05,4.307742245135415e-07,0.5005582433941198,0.0010107014903115235,contaminated_retrospective,etf_execution_next_vwap_3m,0.21582380327816872,0.004307742245135415,no_if_primary_alpha_score
3,5443,-4.122178470440202e-07,-2.3971462114191766e-06,0.49825463898585337,0.0010187611250167619,contaminated_retrospective,etf_execution_next_vwap_3m,-0.004122178470440202,-0.023971462114191766,no_if_primary_alpha_score
4,5488,3.3002833231912226e-05,3.412435810090653e-05,0.5198615160349854,0.0009783191044721053,contaminated_retrospective,etf_execution_next_vwap_3m,0.33002833231912226,0.34124358100906527,no_if_primary_alpha_score
5,5305,3.348074420899534e-05,3.503788518943729e-05,0.519698397737983,0.0009772815564580394,contaminated_retrospective,etf_execution_next_vwap_3m,0.3348074420899534,0.3503788518943729,no_if_primary_alpha_score
6,5292,8.095158175964744e-06,1.2872172210132149e-05,0.5073696145124716,0.0009416392697945847,contaminated_retrospective,etf_execution_next_vwap_3m,0.08095158175964744,0.1287217221013215,no_if_primary_alpha_score
7,5203,2.5980480786499866e-08,1.7403823672212937e-05,0.512204497405343,0.000966084582789139,contaminated_retrospective,etf_execution_next_vwap_3m,0.0002598048078649987,0.17403823672212937,no_if_primary_alpha_score
8,5092,1.4889895587159742e-05,2.9204789141257237e-05,0.5184603299293009,0.00098425293707079,contaminated_retrospective,etf_execution_next_vwap_3m,0.1488989558715974,0.29204789141257237,no_if_primary_alpha_score
9,5146,2.1670858215501036e-05,3.155654020936538e-05,0.5143801010493587,0.0010112143736907657,contaminated_retrospective,etf_execution_next_vwap_3m,0.21670858215501035,0.3155654020936538,no_if_primary_alpha_score
10,5972,8.032473948201056e-05,5.597145344649057e-05,0.5264567983924984,0.0011124682582463344,contaminated_retrospective,etf_execution_next_vwap_3m,0.8032473948201057,0.5597145344649057,no_if_primary_alpha_score
1,5718,-0.0019165543695206636,-0.0018499999999999999,0.05473941937740469,0.0012037659771336473,contaminated_retrospective,etf_execution_next_open_3m_net_base,-19.165543695206637,-18.5,no_if_primary_alpha_score
2,5374,-0.001853395776531244,-0.0018499999999999999,0.04931149981391887,0.0010959360866360393,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.53395776531244,-18.5,no_if_primary_alpha_score
3,5443,-0.0018687516806770654,-0.0018499999999999999,0.047216608487966195,0.001112236570693997,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.687516806770653,-18.5,no_if_primary_alpha_score
4,5488,-0.0018362485616215483,-0.0018499999999999999,0.04391399416909621,0.0010732725029688878,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.362485616215483,-18.5,no_if_primary_alpha_score
5,5305,-0.0018315067289106188,-0.0018499999999999999,0.03939679547596607,0.0010631516776632912,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.31506728910619,-18.5,no_if_primary_alpha_score
6,5292,-0.0018521307266232412,-0.0018499999999999999,0.037037037037037035,0.001032635215899128,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.521307266232412,-18.5,no_if_primary_alpha_score
7,5203,-0.0018492271047864895,-0.0018499999999999999,0.03709398423986162,0.0010606864554658175,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.492271047864897,-18.5,no_if_primary_alpha_score
8,5092,-0.0018371296826744413,-0.0018499999999999999,0.041044776119402986,0.001075185816257879,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.371296826744413,-18.5,no_if_primary_alpha_score
9,5146,-0.0018311089221110177,-0.0018499999999999999,0.04702681694520015,0.0011151424603365794,contaminated_retrospective,etf_execution_next_open_3m_net_base,-18.311089221110176,-18.5,no_if_primary_alpha_score
10,5972,-0.001741673533158826,-0.0018499999999999999,0.06547220361687876,0.0012254785759595256,contaminated_retrospective,etf_execution_next_open_3m_net_base,-17.41673533158826,-18.5,no_if_primary_alpha_score
1,5718,-0.002566554369520664,-0.0025,0.020636586218957677,0.0012037659771336473,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-25.66554369520664,-25.0,no_if_primary_alpha_score
2,5374,-0.0025033957765312437,-0.0025,0.01804986974320804,0.0010959360866360398,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-25.033957765312437,-25.0,no_if_primary_alpha_score
3,5443,-0.0025187516806770656,-0.0025,0.016167554657358075,0.0011122365706939966,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-25.187516806770656,-25.0,no_if_primary_alpha_score
4,5488,-0.0024862485616215482,-0.0025,0.01694606413994169,0.0010732725029688878,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.862485616215483,-25.0,no_if_primary_alpha_score
5,5305,-0.002481506728910619,-0.0025,0.015457115928369463,0.0010631516776632907,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.81506728910619,-25.0,no_if_primary_alpha_score
6,5292,-0.002502130726623241,-0.0025,0.00963718820861678,0.0010326352158991283,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-25.021307266232412,-25.0,no_if_primary_alpha_score
7,5203,-0.00249922710478649,-0.0025,0.011916202191043628,0.0010606864554658178,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.9922710478649,-25.0,no_if_primary_alpha_score
8,5092,-0.0024871296826744415,-0.0025,0.012175962293794187,0.0010751858162578788,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.871296826744416,-25.0,no_if_primary_alpha_score
9,5146,-0.002481108922111018,-0.0025,0.01574038087835212,0.0011151424603365794,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-24.81108922111018,-25.0,no_if_primary_alpha_score
10,5972,-0.002391673533158826,-0.0025,0.028466175485599463,0.0012254785759595258,contaminated_retrospective,etf_execution_next_open_3m_net_stress,-23.91673533158826,-25.0,no_if_primary_alpha_score
1,5665,-0.00011562885897284532,-0.0002040816326531747,0.41624007060900264,0.001345848874958888,contaminated_retrospective,etf_markout_close_5m,-1.1562885897284532,-2.040816326531747,no_if_primary_alpha_score
2,5322,-3.0031888456666928e-05,0.0,0.43705373919579105,0.0012242090522857532,contaminated_retrospective,etf_markout_close_5m,-0.3003188845666693,0.0,no_if_primary_alpha_score
3,5399,-3.894653778790545e-05,0.0,0.4380440822374514,0.0012351344441228547,contaminated_retrospective,etf_markout_close_5m,-0.3894653778790545,0.0,no_if_primary_alpha_score
4,5444,-2.7667138478201816e-06,0.0,0.4586700955180015,0.001209600510050846,contaminated_retrospective,etf_markout_close_5m,-0.027667138478201816,0.0,no_if_primary_alpha_score
5,5252,3.6904612164688404e-05,0.0,0.47258187357197257,0.0012013920316988308,contaminated_retrospective,etf_markout_close_5m,0.36904612164688405,0.0,no_if_primary_alpha_score
