period,cost,left,right,fit_origin,window_start,window_end,days,end_censored,accepted_feature,primary_policy,no_factor_policy,left_window_return,right_window_return,window_return_gap,annual_arithmetic_contribution,left_start_shares,right_start_shares
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-07-01T00:00:00,2022-07-04,2022-08-05,25,False,False,PASSIVE,PASSIVE,-0.038005977504409594,-0.03845504479407036,0.00044906728966076503,6.750883221980477e-05,25600,30700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-08-01T00:00:00,2022-08-08,2022-09-02,20,False,False,CASH,CASH,-0.004052475258910393,-0.022352438908808225,0.018299963649897832,0.002715912432067778,36400,40700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-09-01T00:00:00,2022-09-05,2022-10-14,24,False,True,LOW_Q25,CASH,-0.010547101825651106,-0.039791302032392006,0.0292442002067409,0.004381455043409397,0,33800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-10-10T00:00:00,2022-10-17,2022-11-04,15,False,False,CASH,CASH,0.0,-0.01016946879871894,0.01016946879871894,0.0014289096845937165,0,37700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-11-01T00:00:00,2022-11-07,2022-12-02,20,False,False,CASH,CASH,0.0,0.008215864773931436,-0.008215864773931436,-0.001245830557370006,0,27300
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-12-01T00:00:00,2022-12-05,2023-01-06,24,False,False,CASH,CASH,0.0,0.018107123378717782,-0.018107123378717782,-0.0027232605348815305,0,18500
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-01-03T00:00:00,2023-01-09,2023-02-03,15,False,False,CASH,CASH,0.0,0.025000879496697825,-0.025000879496697825,-0.003729172159529555,0,39600
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-02-01T00:00:00,2023-02-06,2023-03-03,20,False,False,CASH,CASH,0.0,-0.008734930740941338,0.008734930740941338,0.0012199788084637489,0,49000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-03-01T00:00:00,2023-03-06,2023-04-07,24,False,False,CASH,CASH,0.0,0.002394148489428538,-0.002394148489428538,-0.00040101111944054404,0,31500
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-04-03T00:00:00,2023-04-10,2023-05-05,17,False,False,PASSIVE,PASSIVE,-0.027870674140465845,-0.024257713400681058,-0.0036129607397847874,-0.0005498208370926595,0,39500
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-05-04T00:00:00,2023-05-08,2023-06-02,20,False,False,PASSIVE,PASSIVE,-0.02988419298702627,-0.029895826673844494,1.1633686818224298e-05,1.7614022253840485e-06,39600,43800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-06-01T00:00:00,2023-06-05,2023-07-07,23,False,False,CASH,CASH,-0.001684015096505842,0.0009597635801730231,-0.002643778676678865,-0.0004503231183405225,33400,36900
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-07-03T00:00:00,2023-07-10,2023-08-04,20,False,False,CASH,CASH,0.0,0.053509878496009744,-0.053509878496009744,-0.00788169786627923,0,36900
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-08-01T00:00:00,2023-08-07,2023-09-01,20,False,False,CASH,CASH,0.0,-0.04173186893338876,0.04173186893338876,0.006309070883498414,0,30800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-09-01T00:00:00,2023-09-04,2023-10-13,24,False,False,CASH,CASH,0.0,-0.025555970893219926,0.025555970893219926,0.003790407177348561,0,39400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-10-09T00:00:00,2023-10-16,2023-11-03,15,False,False,CASH,CASH,0.0,-0.022967741900746685,0.022967741900746685,0.003401200982554115,0,39400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-11-01T00:00:00,2023-11-06,2023-12-01,20,False,False,CASH,CASH,0.0,-0.02656256806757351,0.02656256806757351,0.0039736504667509075,0,38400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-12-01T00:00:00,2023-12-04,2024-01-05,24,False,False,CASH,CASH,0.0,-0.03329652744743927,0.03329652744743927,0.0049284667104874565,0,48000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-01-02T00:00:00,2024-01-08,2024-02-02,20,False,False,CASH,CASH,0.0,-0.02827330365871694,0.02827330365871694,0.004186649336832456,0,35400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-02-01T00:00:00,2024-02-05,2024-03-01,14,False,False,CASH,CASH,0.0,0.059616938397130115,-0.059616938397130115,-0.008682288979281373,0,35400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-03-01T00:00:00,2024-03-04,2024-04-12,28,False,False,CASH,CASH,0.0,-0.02082181411450823,0.02082181411450823,0.0030731979190603107,0,30000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-04-01T00:00:00,2024-04-15,2024-05-10,17,False,False,CASH,CASH,0.0,0.04478999370088954,-0.04478999370088954,-0.006616404247118488,0,50600
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-05-06T00:00:00,2024-05-13,2024-06-07,20,False,False,CASH,CASH,0.0,-0.019548727815486555,0.019548727815486555,0.0029087838599815923,0,36400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-06-03T00:00:00,2024-06-11,2024-07-05,19,False,False,CASH,CASH,0.0,-0.0326657176571139,0.0326657176571139,0.0049225423437208775,0,41900
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-07-01T00:00:00,2024-07-08,2024-08-02,20,False,False,CASH,CASH,0.0,-0.0022883097933981134,0.0022883097933981134,0.0002254976735513691,0,50200
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-08-01T00:00:00,2024-08-05,2024-09-06,25,False,False,CASH,CASH,0.0,-0.03770415208236577,0.03770415208236577,0.00566780678064482,0,42600
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-09-02T00:00:00,2024-09-09,2024-10-11,18,False,False,CASH,CASH,0.0,0.20967637185165477,-0.20967637185165477,-0.029273875145781312,0,50500
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-10-08T00:00:00,2024-10-14,2024-11-01,15,False,False,PASSIVE,PASSIVE,-0.0004663145000703972,0.00033228927257855645,-0.0007986037726489537,-0.00011927450261725729,0,15600
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-11-01T00:00:00,2024-11-04,2024-12-06,25,False,False,PASSIVE,PASSIVE,-0.002109689116768454,-0.0021423547779817476,3.266566121329362e-05,4.885997304538936e-06,7500,8700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-12-02T00:00:00,2024-12-09,2025-01-03,19,False,False,PASSIVE,PASSIVE,-0.0315136990560837,-0.03153297171303815,1.9272656954449907e-05,2.8946668383309974e-06,20800,24200
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-01-02T00:00:00,2025-01-06,2025-02-07,19,False,False,PASSIVE,PASSIVE,0.018159748820043342,0.018138660654665406,2.1088165377936008e-05,3.18770854484117e-06,31000,36100
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-02-05T00:00:00,2025-02-10,2025-03-07,20,False,False,PASSIVE,PASSIVE,0.003741906122155747,0.004988656170885619,-0.0012467500487298722,-0.00018615791929523656,25900,30100
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-03-03T00:00:00,2025-03-10,2025-04-11,24,False,False,PASSIVE,PASSIVE,-0.03714272212319658,-0.037160827290136145,1.8105166939563766e-05,2.540394717150016e-06,32000,37300
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-04-01T00:00:00,2025-04-14,2025-05-09,17,False,False,CASH,CASH,0.003145862897617313,0.011501972749232259,-0.008356109851614946,-0.0012376574241442198,32000,37300
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-05-06T00:00:00,2025-05-12,2025-06-06,19,False,False,CASH,CASH,0.0,0.007034823037929794,-0.007034823037929794,-0.0010852701324611854,0,18100
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-06-03T00:00:00,2025-06-09,2025-07-04,20,False,False,CASH,CASH,0.0,0.033584955899092606,-0.033584955899092606,-0.0049767171942508,0,49100
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-07-01T00:00:00,2025-07-07,2025-08-01,20,False,False,CASH,CASH,0.0,0.02449148836722692,-0.02449148836722692,-0.003666976427521798,0,49100
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-08-01T00:00:00,2025-08-04,2025-09-05,25,False,False,PASSIVE,PASSIVE,0.09812503233748004,0.09684998261591016,0.0012750497215698875,0.0001734629982773692,0,49100
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-09-01T00:00:00,2025-09-08,2025-10-10,19,False,False,PASSIVE,PASSIVE,0.019208802872409114,0.019226652148731205,-1.7849276322090546e-05,-2.6941664388122326e-06,31100,38900
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-10-09T00:00:00,2025-10-13,2025-11-07,20,False,False,PASSIVE,PASSIVE,0.008775201115467368,0.008782827232651114,-7.626117183745507e-06,-1.2035760923931149e-06,21400,26800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-11-03T00:00:00,2025-11-10,2025-12-05,20,False,False,PASSIVE,PASSIVE,-0.01219839364973363,-0.012203014700214898,4.621050481268263e-06,7.005980338781958e-07,21400,26800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-12-01T00:00:00,2025-12-08,2026-01-09,23,False,False,PASSIVE,PASSIVE,0.03248050183838691,0.03245009138140653,3.0410456980378697e-05,4.521447211689762e-06,27100,33900
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-01-05T00:00:00,2026-01-12,2026-02-06,20,False,False,PASSIVE,PASSIVE,-0.020937899097638213,-0.020924568380385034,-1.3330717253179358e-05,-1.946599558140069e-06,31600,39500
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-02-02T00:00:00,2026-02-09,2026-03-06,14,False,False,PASSIVE,PASSIVE,0.0050692058107759674,0.005067577046585114,1.6287641908530048e-06,2.2034106069283354e-07,37900,47400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-03-02T00:00:00,2026-03-09,2026-04-03,20,False,False,PASSIVE,PASSIVE,-0.032235604770562865,-0.03223285735671033,-2.747413852532965e-06,-4.4750519313981056e-07,26700,33400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-04-01T00:00:00,2026-04-07,2026-05-08,21,False,True,HIGH_Q50,PASSIVE,0.026998300487440785,0.050500164603858755,-0.02350186411641797,-0.0034070087730848552,23000,28800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-05-06T00:00:00,2026-05-11,2026-06-05,20,False,True,HIGH_Q50,PASSIVE,-0.015578913275460016,-0.004205010339495163,-0.011373902935964852,-0.001740768852620937,22800,29200
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-06-01T00:00:00,2026-06-08,2026-07-03,19,False,True,HIGH_Q50,PASSIVE,-0.007787196385014794,0.004613155297183091,-0.012400351682197885,-0.001969968365256558,25100,32600
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-07-01T00:00:00,2026-07-06,2026-08-07,25,False,False,PASSIVE,PASSIVE,-0.011757549562892322,-0.010312893607498985,-0.001444655955393337,-0.00022689505011198825,0,19700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-08-03T00:00:00,2026-08-10,2026-09-04,20,False,False,PASSIVE,PASSIVE,-0.014684251120897218,-0.014779071846018454,9.48207251212363e-05,1.4158289346680736e-05,14000,19700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-09-01T00:00:00,2026-09-07,2026-09-11,5,True,False,PASSIVE,PASSIVE,-0.005048130610314061,-0.005053608581474633,5.477971160572359e-06,8.130960042479567e-07,24200,31800
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2019-12-02T00:00:00,2020-01-02,2020-01-03,2,False,False,PASSIVE,PASSIVE,0.0025564499999999324,0.0025564499999999324,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-01-02T00:00:00,2020-01-06,2020-02-07,19,False,False,PASSIVE,PASSIVE,-0.04504700997135913,-0.04504700997135913,0.0,0.0,41400,41400
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-02-03T00:00:00,2020-02-10,2020-03-06,20,False,False,CASH,CASH,-0.004829518724440152,-0.004829518724440152,0.0,0.0,36200,36200
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-03-02T00:00:00,2020-03-09,2020-04-03,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-04-01T00:00:00,2020-04-07,2020-05-08,21,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-05-06T00:00:00,2020-05-11,2020-06-05,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-06-01T00:00:00,2020-06-08,2020-07-03,18,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-07-01T00:00:00,2020-07-06,2020-08-07,25,False,False,PASSIVE,PASSIVE,0.03346687111939528,0.03346687111939528,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-08-03T00:00:00,2020-08-10,2020-09-04,20,False,False,PASSIVE,PASSIVE,0.00517419483870829,0.00517419483870829,0.0,0.0,13600,13600
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-09-01T00:00:00,2020-09-07,2020-10-09,19,False,False,PASSIVE,PASSIVE,-0.010138907781227613,-0.010138907781227613,0.0,0.0,22300,22300
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-10-09T00:00:00,2020-10-12,2020-11-06,20,False,False,PASSIVE,PASSIVE,0.02412738589189667,0.02412738589189667,0.0,0.0,22300,22300
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-11-02T00:00:00,2020-11-09,2020-12-04,20,False,False,PASSIVE,PASSIVE,0.024938262593094507,0.024938262593094507,0.0,0.0,22300,22300
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2020-12-01T00:00:00,2020-12-07,2021-01-08,24,False,False,PASSIVE,PASSIVE,0.05553170456324841,0.05553170456324841,0.0,0.0,26500,26500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-01-04T00:00:00,2021-01-11,2021-02-05,20,False,False,PASSIVE,PASSIVE,-0.0033022614784545823,-0.0033022614784545823,0.0,0.0,26500,26500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-02-01T00:00:00,2021-02-08,2021-03-05,15,False,False,PASSIVE,PASSIVE,-0.01729513775764635,-0.01729513775764635,0.0,0.0,19700,19700
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-03-01T00:00:00,2021-03-08,2021-04-02,20,False,False,PASSIVE,PASSIVE,-0.0073575897352213815,-0.0073575897352213815,0.0,0.0,14900,14900
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-04-01T00:00:00,2021-04-06,2021-05-07,21,False,False,PASSIVE,PASSIVE,-0.0151711048920391,-0.0151711048920391,0.0,0.0,14900,14900
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-05-06T00:00:00,2021-05-10,2021-06-04,20,False,False,PASSIVE,PASSIVE,0.038568390572573996,0.038568390572573996,0.0,0.0,26800,26800
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-06-01T00:00:00,2021-06-07,2021-07-02,19,False,False,PASSIVE,PASSIVE,-0.029047837695191148,-0.029047837695191148,0.0,0.0,22500,22500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-07-01T00:00:00,2021-07-05,2021-08-06,25,False,False,PASSIVE,PASSIVE,-0.022131088986265812,-0.022131088986265812,0.0,0.0,36300,36300
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-08-02T00:00:00,2021-08-09,2021-09-03,20,False,True,LOW_Q75,PASSIVE,-0.011933799501862685,-0.007098323890996405,-0.00483547561086628,-0.0007364192934718255,19400,19400
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-09-01T00:00:00,2021-09-06,2021-10-08,18,False,True,LOW_Q75,PASSIVE,0.03719790849043059,0.010418760652288972,0.026779147838141615,0.00388569803182926,18100,19400
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-10-08T00:00:00,2021-10-11,2021-11-05,20,False,True,LOW_Q75,PASSIVE,-0.013191229608144894,-0.01332539259542298,0.00013416298727808584,2.0192630855149203e-05,26600,24500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-11-01T00:00:00,2021-11-08,2021-12-03,20,False,True,LOW_Q75,PASSIVE,0.00887257804003716,0.01147059797259753,-0.0025980199325603692,-0.00038621397252929483,33000,34100
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2021-12-01T00:00:00,2021-12-06,2022-01-07,24,False,True,LOW_Q75,PASSIVE,0.016248543742152233,-0.010116729928560275,0.026365273670712508,0.0038920926273868224,37400,39900
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-01-04T00:00:00,2022-01-10,2022-02-11,20,False,True,LOW_Q75,PASSIVE,-0.03735609966823361,-0.037296734022294165,-5.936564593944649e-05,-8.832320056306386e-06,31600,30200
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-02-07T00:00:00,2022-02-14,2022-03-04,15,False,True,LOW_Q75,PASSIVE,-0.013864773000927033,-0.013883496954644636,1.872395371760316e-05,2.6799732875546414e-06,32700,31200
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-03-01T00:00:00,2022-03-07,2022-04-01,20,False,True,LOW_Q75,PASSIVE,-0.03543683753053217,-0.03541529315487635,-2.1544375655824233e-05,-2.6831326280335272e-06,26400,25300
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-04-01T00:00:00,2022-04-06,2022-05-06,20,False,True,LOW_Q75,PASSIVE,-0.035906091474642854,-0.03591655742423816,1.0465949595306334e-05,1.4247047831103682e-06,14200,13500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-05-05T00:00:00,2022-05-09,2022-06-10,24,False,True,LOW_Q75,PASSIVE,0.018995812259260614,0.0414717897137582,-0.022475977454497587,-0.003264900161721951,21400,20500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-06-01T00:00:00,2022-06-13,2022-07-01,15,False,True,LOW_Q75,PASSIVE,0.016723961242155916,0.03683058718126753,-0.02010662593911161,-0.002938718204630416,17400,21200
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-07-01T00:00:00,2022-07-04,2022-08-05,25,False,False,PASSIVE,PASSIVE,-0.03819922885860638,-0.03852059181981782,0.0003213629612114355,4.821426384847759e-05,25600,27300
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-08-01T00:00:00,2022-08-08,2022-09-02,20,False,False,CASH,CASH,-0.004610169560339328,-0.004603243311498528,-6.926248840799509e-06,-1.03211343563638e-06,36400,36200
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-09-01T00:00:00,2022-09-05,2022-10-14,24,False,True,LOW_Q25,CASH,-0.012801967623844557,0.0,-0.012801967623844557,-0.00187845244012779,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-10-10T00:00:00,2022-10-17,2022-11-04,15,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-11-01T00:00:00,2022-11-07,2022-12-02,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2022-12-01T00:00:00,2022-12-05,2023-01-06,24,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-01-03T00:00:00,2023-01-09,2023-02-03,15,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-02-01T00:00:00,2023-02-06,2023-03-03,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-03-01T00:00:00,2023-03-06,2023-04-07,24,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-04-03T00:00:00,2023-04-10,2023-05-05,17,False,False,PASSIVE,PASSIVE,-0.028570716992779688,-0.028589147406831272,1.843041405158452e-05,2.7431363262357834e-06,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-05-04T00:00:00,2023-05-08,2023-06-02,20,False,False,PASSIVE,PASSIVE,-0.02996015644315475,-0.029983703523100425,2.3547079945673843e-05,3.544099188663948e-06,39400,39800
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-06-01T00:00:00,2023-06-05,2023-07-07,23,False,False,CASH,CASH,-0.0022133697438907474,-0.002213709243711559,3.3949982081171726e-07,5.059049053967708e-08,33200,33500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-07-03T00:00:00,2023-07-10,2023-08-04,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-08-01T00:00:00,2023-08-07,2023-09-01,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-09-01T00:00:00,2023-09-04,2023-10-13,24,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-10-09T00:00:00,2023-10-16,2023-11-03,15,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-11-01T00:00:00,2023-11-06,2023-12-01,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2023-12-01T00:00:00,2023-12-04,2024-01-05,24,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-01-02T00:00:00,2024-01-08,2024-02-02,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-02-01T00:00:00,2024-02-05,2024-03-01,14,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-03-01T00:00:00,2024-03-04,2024-04-12,28,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-04-01T00:00:00,2024-04-15,2024-05-10,17,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-05-06T00:00:00,2024-05-13,2024-06-07,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-06-03T00:00:00,2024-06-11,2024-07-05,19,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-07-01T00:00:00,2024-07-08,2024-08-02,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-08-01T00:00:00,2024-08-05,2024-09-06,25,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-09-02T00:00:00,2024-09-09,2024-10-11,18,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-10-08T00:00:00,2024-10-14,2024-11-01,15,False,False,PASSIVE,PASSIVE,-0.0005903538965377209,-0.000585157085406518,-5.19681113120285e-06,-6.597147113463533e-07,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-11-01T00:00:00,2024-11-04,2024-12-06,25,False,False,PASSIVE,PASSIVE,-0.002260557808089536,-0.0023573904738782847,9.68326657887486e-05,1.4425277800997079e-05,7500,7500
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2024-12-02T00:00:00,2024-12-09,2025-01-03,19,False,False,PASSIVE,PASSIVE,-0.031640832555866805,-0.03167056350332964,2.9730947462836e-05,4.452048021763113e-06,20600,20800
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-01-02T00:00:00,2025-01-06,2025-02-07,19,False,False,PASSIVE,PASSIVE,0.018044392684164468,0.018023525272459873,2.086741170459483e-05,3.129207224025478e-06,30800,31100
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-02-05T00:00:00,2025-02-10,2025-03-07,20,False,False,PASSIVE,PASSIVE,0.004675521910138425,0.004640619986836958,3.490192330146691e-05,5.083035930656103e-06,25700,25900
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-03-03T00:00:00,2025-03-10,2025-04-11,24,False,False,PASSIVE,PASSIVE,-0.03721185447078501,-0.03712213225888372,-8.97222119012886e-05,-1.2588857572499352e-05,31900,32100
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-04-01T00:00:00,2025-04-14,2025-05-09,17,False,False,CASH,CASH,0.0026138341458346037,0.0026072889072712435,6.545238563360201e-06,9.753372736041679e-07,31900,32100
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-05-06T00:00:00,2025-05-12,2025-06-06,19,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-06-03T00:00:00,2025-06-09,2025-07-04,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
main,STRESS,CONFIRMED_STUMP,NO_FACTOR_LEARNER,2025-07-01T00:00:00,2025-07-07,2025-08-01,20,False,False,CASH,CASH,0.0,0.0,0.0,0.0,0,0
